,v,v_err,i,i_err,vi,vi_err,x,y,Vbin,Ibin
1662,18.715,0.007,18.132,0.006,0.583,0.0092,1563.207,2383.573,77,77
1663,18.029,0.002,17.476,0.002,0.553,0.0028,1583.403,2679.143,57,57
1664,19.008,0.004,18.401,0.008,0.607,0.0089,1569.255,2691.087,77,77
1665,18.105,0.002,17.546,0.003,0.559,0.0036,1583.413,2843.522,56,66
1666,18.804,0.002,18.21,0.005,0.594,0.0054,1566.547,2914.003,76,76
1667,19.218,0.009,18.59,0.005,0.628,0.0103,1588.975,2104.099,78,78
1668,18.375,0.008,17.809,0.005,0.566,0.0094,1604.162,2254.829,67,67
1669,18.794,0.009,18.197,0.009,0.597,0.0127,1603.16,2341.096,77,77
1670,15.84,0.0045,15.118,0.0048,0.722,0.0066,1603.735,2454.118,17,17
1671,18.38,0.005,17.811,0.008,0.569,0.0094,1595.459,2448.032,67,67
1672,18.195,0.005,17.635,0.001,0.56,0.0051,1608.971,2560.156,67,67
1673,18.585,0.006,18.007,0.006,0.578,0.0085,1602.863,2582.122,67,67
1674,18.809,0.005,18.213,0.006,0.596,0.0078,1589.071,2612.789,77,77
1675,18.197,0.002,17.634,0.005,0.563,0.0054,1593.327,2762.255,66,66
1676,19.094,0.003,18.481,0.001,0.613,0.0032,1610.165,2844.648,76,76
1677,16.448,0.0059,15.719,0.0064,0.729,0.0087,1591.261,2932.325,26,26
1678,18.664,0.005,18.083,0.01,0.581,0.0112,1627.565,2057.938,68,68
1679,17.586,0.001,17.035,0.003,0.551,0.0032,1633.365,2141.629,57,57
1680,18.051,0.005,17.5,0.007,0.551,0.0086,1637.691,2461.816,57,57
1681,17.436,0.004,16.865,0.004,0.571,0.0057,1623.737,2497.254,47,47
1682,19.174,0.009,18.547,0.009,0.627,0.0127,1626.34,2698.182,76,76
1683,17.93,0.005,17.38,0.002,0.55,0.0054,1629.564,2704.56,56,56
1684,18.897,0.005,18.304,0.012,0.593,0.013,1637.142,2760.326,76,76
1685,18.706,0.006,18.12,0.004,0.586,0.0072,1620.833,2923.318,76,76
1686,19.227,0.006,18.587,0.006,0.64,0.0085,1655.014,2003.263,78,78
1687,18.446,0.008,17.884,0.008,0.562,0.0113,1653.905,2066.771,68,67
1688,17.667,0.007,17.118,0.006,0.549,0.0092,1648.443,2160.201,57,57
1689,18.971,0.003,18.37,0.003,0.601,0.0042,1649.211,2200.708,77,77
1690,18.633,0.003,18.062,0.005,0.571,0.0058,1642.092,2340.185,67,67
1691,18.594,0.005,18.02,0.004,0.574,0.0064,1662.652,2381.142,67,67
1692,18.924,0.003,18.327,0.008,0.597,0.0085,1662.704,2421.282,77,77
1693,18.292,0.01,17.728,0.011,0.564,0.0149,1639.472,2457.991,67,67
1694,19.241,0.011,18.6,0.007,0.641,0.013,1657.924,2466.464,77,77
1695,18.669,0.01,18.08,0.006,0.589,0.0117,1655.117,2556.819,66,66
1696,19.147,0.003,18.527,0.004,0.62,0.005,1643.384,2623.557,76,76
1697,16.475,0.006,15.786,0.0066,0.689,0.0089,1644.847,2749.255,26,26
1698,18.938,0.01,18.337,0.007,0.601,0.0122,1649.061,2841.061,76,76
1699,17.227,0.004,16.622,0.003,0.605,0.005,1651.055,2941.357,46,46
1700,17.388,0.003,16.81,0.003,0.578,0.0042,1646.335,2971.197,46,46
1701,17.721,0.008,17.169,0.008,0.552,0.0113,1667.233,2007.76,58,58
1702,18.314,0.007,17.713,0.006,0.601,0.0092,1679.813,2386.459,67,67
1703,18.574,0.007,18.005,0.013,0.569,0.0148,1671.96,2437.905,67,67
1704,17.989,0.01,17.436,0.004,0.553,0.0108,1680.949,2525.466,56,56
1705,17.533,0.003,16.969,0.007,0.564,0.0076,1673.089,2543.263,46,56
1706,17.88,0.003,17.334,0.009,0.546,0.0095,1673.578,2563.776,56,56
1707,18.703,0.012,18.124,0.009,0.579,0.015,1674.258,2970.298,66,76
1708,16.588,0.0063,15.87,0.0069,0.718,0.0093,1691.646,2004.777,38,28
1709,17.1,0.006,16.451,0.005,0.649,0.0078,1694.064,2093.727,47,47
1710,18.523,0.004,17.955,0.007,0.568,0.0081,1705.15,2090.487,67,67
1711,18.32,0.007,17.77,0.004,0.55,0.0081,1704.868,2233.687,67,67
1712,18.725,0.002,18.147,0.006,0.578,0.0063,1692.524,2358.075,77,77
1713,17.555,0.002,16.999,0.004,0.556,0.0045,1695.353,2380.564,57,57
1714,18.4,0.005,17.829,0.009,0.571,0.0103,1693.487,2480.292,66,66
1715,17.347,0.005,16.765,0.003,0.582,0.0058,1708.853,2516.211,46,46
1716,18.119,0.005,17.564,0.006,0.555,0.0078,1693.476,2777.293,56,66
1717,18.826,0.002,18.227,0.006,0.599,0.0063,1707.396,2785.175,76,76
1718,17.366,0.006,16.792,0.002,0.574,0.0063,1721.01,2139.279,47,47
1719,19.082,0.009,18.471,0.007,0.611,0.0114,1732.87,2169.684,77,77
1720,18.56,0.011,17.997,0.007,0.563,0.013,1736.439,2192.469,67,67
1721,18.782,0.006,18.196,0.007,0.586,0.0092,1724.98,2235.686,77,77
1722,17.983,0.003,17.438,0.002,0.545,0.0036,1725.638,2244.489,57,57
1723,18.953,0.004,18.35,0.007,0.603,0.0081,1715.244,2326.131,77,77
1724,18.022,0.002,17.466,0.003,0.556,0.0036,1721.247,2692.531,56,56
1725,18.683,0.006,18.033,0.004,0.65,0.0072,1725.852,2814.648,66,66
1726,17.861,0.014,17.313,0.005,0.548,0.0149,1731.039,2832.866,56,56
1727,18.777,0.008,18.181,0.007,0.596,0.0106,1729.779,2831.567,76,76
1728,19.146,0.025,18.519,0.012,0.627,0.0277,1729.041,2829.59,76,76
1729,17.957,0.004,17.403,0.008,0.554,0.0089,1715.289,2911.094,56,56
1730,19.038,0.008,18.428,0.005,0.61,0.0094,1724.97,2909.169,76,76
1731,16.873,0.0017,16.187,0.0017,0.686,0.0024,1716.916,2922.464,36,36
1732,18.625,0.004,18.046,0.002,0.579,0.0045,1751.911,2139.765,67,67
1733,18.426,0.005,17.861,0.01,0.565,0.0112,1756.653,2155.377,67,67
1734,17.595,0.003,17.031,0.002,0.564,0.0036,1753.223,2238.175,57,57
1735,18.003,0.005,17.458,0.004,0.545,0.0064,1744.154,2381.265,56,56
1736,17.724,0.004,17.178,0.004,0.546,0.0057,1762.243,2428.719,56,56
1737,18.549,0.014,17.968,0.013,0.581,0.0191,1758.687,2565.867,66,66
1738,18.579,0.008,17.986,0.008,0.593,0.0113,1762.326,2818.016,66,66
1739,19.128,0.013,18.509,0.009,0.619,0.0158,1756.123,2869.194,76,76
1740,18.975,0.001,18.375,0.006,0.6,0.0061,1747.67,2969.339,76,76
1741,18.989,0.003,18.376,0.004,0.613,0.005,1779.164,1991.96,77,77
1742,18.762,0.007,18.179,0.002,0.583,0.0073,1766.139,2205.397,77,77
1743,17.848,0.003,17.306,0.01,0.542,0.0104,1780.831,2314.98,56,56
1744,16.548,0.0062,15.82,0.0067,0.728,0.0091,1767.675,2498.09,26,26
1745,18.379,0.004,17.812,0.006,0.567,0.0072,1787.325,2654.281,66,66
1746,18.21,0.003,17.65,0.002,0.56,0.0036,1780.315,2784.446,65,65
1747,18.182,0.005,17.623,0.009,0.559,0.0103,1812.778,2088.001,67,67
1748,18.758,0.004,18.153,0.029,0.605,0.0293,1812.67,2239.801,76,76
1749,15.849,0.0045,15.155,0.0049,0.694,0.0066,1808.123,2310.195,16,16
1750,18.046,0.006,17.495,0.005,0.551,0.0078,1793.331,2430.228,56,56
1751,18.72,0.006,18.134,0.005,0.586,0.0078,1805.167,2433.168,76,76
1752,18.861,0.004,18.275,0.008,0.586,0.0089,1795.46,2477.799,76,76
1753,17.729,0.003,17.185,0.003,0.544,0.0042,1803.008,2663.161,56,56
1754,18.092,0.004,17.546,0.003,0.546,0.005,1792.328,2870.611,55,65
1755,18.647,0.017,18.077,0.013,0.57,0.0214,1826.954,2009.958,67,67
1756,18.479,0.003,17.915,0.005,0.564,0.0058,1822.172,2138.786,67,67
1757,18.271,0.01,17.722,0.01,0.549,0.0141,1821.763,2150.758,67,67
1758,18.831,0.007,18.26,0.008,0.571,0.0106,1816.862,2221.981,76,76
1759,18.63,0.005,18.055,0.01,0.575,0.0112,1820.097,2623.33,65,65
1760,17.486,0.006,16.918,0.004,0.568,0.0072,1842.682,2123.459,47,47
1761,18.742,0.014,18.15,0.004,0.592,0.0146,1853.292,2303.834,76,76
1762,18.688,0.01,18.1,0.009,0.588,0.0135,1855.737,2300.53,66,66
1763,18.624,0.005,18.049,0.007,0.575,0.0086,1840.034,2407.208,66,66
1764,19.27,0.014,18.638,0.007,0.632,0.0157,1857.482,2405.947,76,76
1765,17.358,0.004,16.775,0.002,0.583,0.0045,1853.968,2436.177,46,46
1766,18.54,0.007,17.967,0.007,0.573,0.0099,1839.816,2891.331,65,65
1767,19.165,0.007,18.542,0.007,0.623,0.0099,1841.999,2911.862,75,75
1768,17.89,0.003,17.341,0.005,0.549,0.0058,1845.819,2898.77,55,55
1769,19.261,0.003,18.631,0.006,0.63,0.0067,1866.602,2130.812,76,76
1770,19.029,0.004,18.419,0.009,0.61,0.0098,1865.372,2190.39,76,76
1771,18.769,0.029,18.219,0.007,0.55,0.0298,1880.226,2269.698,76,76
1772,19.192,0.003,18.552,0.008,0.64,0.0085,1870.474,2297.234,76,76
1773,18.118,0.003,17.537,0.005,0.581,0.0058,1868.432,2343.658,56,66
1774,18.645,0.008,18.066,0.006,0.579,0.01,1886.169,2464.884,65,65
1775,18.816,0.005,18.23,0.004,0.586,0.0064,1873.679,2508.907,75,75
1776,18.612,0.003,18.044,0.006,0.568,0.0067,1864.381,2576.623,65,65
1777,18.616,0.002,18.04,0.006,0.576,0.0063,1872.055,2855.311,65,65
1778,18.534,0.005,17.964,0.002,0.57,0.0054,1896.22,2059.214,67,67
1779,18.444,0.004,17.876,0.007,0.568,0.0081,1907.813,2458.927,65,65
1780,19.182,0.007,18.565,0.009,0.617,0.0114,1892.397,2614.36,75,75
1781,18.968,0.006,18.364,0.01,0.604,0.0117,1916.579,1988.75,77,77
1782,18.569,0.001,17.992,0.005,0.577,0.0051,1913.922,2034.121,67,67
1783,18.603,0.007,18.025,0.006,0.578,0.0092,1921.762,2162.611,66,66
1784,18.895,0.008,18.303,0.006,0.592,0.01,1925.1,2214.571,76,76
1785,18.717,0.005,18.138,0.004,0.579,0.0064,1930.706,2288.146,76,76
1786,18.833,0.004,18.251,0.008,0.582,0.0089,1917.406,2403.508,76,76
1787,18.563,0.007,17.994,0.005,0.569,0.0086,1929.145,2403.297,65,65
1788,17.784,0.006,17.24,0.006,0.544,0.0085,1918.297,2417.184,55,55
1789,19.165,0.012,18.552,0.005,0.613,0.013,1913.486,2515.595,75,75
1790,17.193,0.004,16.577,0.004,0.616,0.0057,1934.648,2616.594,45,45
1791,16.625,0.0064,15.896,0.0069,0.729,0.0094,1923.031,2736.296,35,35
1792,17.536,0.006,16.98,0.003,0.556,0.0067,1920.685,2796.146,45,55
1793,17.749,0.005,17.213,0.004,0.536,0.0064,1917.285,2917.115,55,55
1794,19.079,0.012,18.473,0.001,0.606,0.012,1939.51,2038.368,76,76
1795,18.995,0.004,18.384,0.003,0.611,0.005,1941.096,2128.676,76,76
1796,19.122,0.008,18.503,0.007,0.619,0.0106,1952.831,2172.971,76,76
1797,18.389,0.004,17.82,0.005,0.569,0.0064,1949.454,2240.101,66,66
1798,19.25,0.01,18.624,0.005,0.626,0.0112,1945.402,2377.049,75,75
1799,18.196,0.013,17.626,0.008,0.57,0.0153,1945.012,2476.216,65,65
1800,18.337,0.004,17.764,0.011,0.573,0.0117,1944.164,2474.203,65,65
1801,18.872,0.004,18.277,0.004,0.595,0.0057,1956.25,2611.35,75,75
1802,19.203,0.002,18.583,0.009,0.62,0.0092,1949.204,2681.873,75,75
1803,19.201,0.004,18.584,0.004,0.617,0.0057,1952.649,2692.546,75,75
1804,18.396,0.001,17.834,0.006,0.562,0.0061,1960.602,2753.691,65,65
1805,18.991,0.007,18.396,0.007,0.595,0.0099,1951.334,2763.899,75,75
1806,18.83,0.0,18.238,0.009,0.592,0.009,1960.155,2767.076,75,75
1807,18.073,0.007,17.522,0.004,0.551,0.0081,1949.325,2906.986,55,65
1808,18.083,0.004,17.535,0.003,0.548,0.005,1940.005,2917.138,55,65
1809,15.762,0.0043,15.027,0.0046,0.735,0.0063,1957.785,2949.478,15,15
1810,19.022,0.011,18.415,0.005,0.607,0.0121,1979.496,2095.761,76,76
1811,18.765,0.004,18.179,0.006,0.586,0.0072,1986.286,2112.828,76,76
1812,18.933,0.005,18.326,0.004,0.607,0.0064,1963.383,2150.303,76,76
1813,15.491,0.0038,14.742,0.004,0.749,0.0055,1977.477,2500.798,5,5
1814,19.12,0.003,18.512,0.009,0.608,0.0095,1971.007,2566.388,75,75
1815,18.228,0.004,17.681,0.002,0.547,0.0045,1964.667,2667.076,65,65
1816,19.027,0.009,18.418,0.005,0.609,0.0103,1969.183,2731.523,75,75
